ACCESSION_NUMBER	DERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	EXERCISE_DATE	EXERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001415199-24-000002	1849945	Stock Options (Right to Buy)		28.5				15-MAR-2019	F2	15-MAR-2028		Common		13933.0				13933.0				D			
0001415199-24-000002	1849944	Stock Options (Right to Buy)		28.15				31-JAN-2018	F2	31-JAN-2027		Common		12277.0				12277.0				D			
0001415199-24-000002	1849951	Performance Restricted Stock Units			F3			15-MAR-2026	F5	15-MAR-2026	F5	Common		14740.0				14740.0				D			
0001415199-24-000002	1849950	Performance Restricted Stock Units			F3			15-MAR-2025	F5	15-MAR-2025	F5	Common		11538.0				11538.0				D			
0001415199-24-000002	1849946	Restricted Stock Units			F3			15-MAR-2022	F4	15-MAR-2024	F4	Common		1478.0				1478.0				D			
0001668308-24-000002	1875343	Performance Restricted Stock Units			F3			15-MAR-2025	F5	15-MAR-2025	F5	Common		3908.0				3908.0				D			
0001668308-24-000002	1875344	Performance Restricted Stock Units			F3			15-MAR-2026	F5	15-MAR-2026	F5	Common		4620.0				4620.0				D			
0001668308-24-000002	1875341	Restricted Stock Units			F3			15-MAR-2024	F4	15-MAR-2026	F4	Common		1983.0				1983.0				D			
0001668308-24-000002	1875342	Performance Restricted Stock Units			F3			15-MAR-2024	F5	15-MAR-2024	F5	Common		2844.0				2844.0				D			
0001668308-24-000002	1875340	Restricted Stock Units			F3			15-MAR-2023	F4	15-MAR-2025	F4	Common		1118.0				1118.0				D			
0001668308-24-000002	1875339	Restricted Stock Units			F3			15-MAR-2022	F4	15-MAR-2024	F4	Common		407.0				407.0				D			
0001668308-24-000002	1875338	Stock Options (Right to Buy)		28.5				15-MAR-2019	F2	15-MAR-2028		Common		2787.0				2787.0				D			
0001668308-24-000002	1875337	Stock Options (Right to Buy)		28.15				31-JAN-2018	F2	31-JAN-2027		Common		2522.0				2522.0				D			
0001779743-24-000002	1877844	Performance Restricted Stock Units			F3			15-MAR-2025	F5	15-MAR-2025	F5	Common		4578.0				4578.0				D			
0001779743-24-000002	1877845	Performance Restricted Stock Units			F3			15-MAR-2026	F5	15-MAR-2026	F5	Common		5444.0				5444.0				D			
0001779743-24-000002	1877843	Performance Restricted Stock Units			F3			15-MAR-2024	F5	15-MAR-2024	F5	Common		3102.0				3102.0				D			
0001779743-24-000002	1877842	Restricted Stock Units			F3			15-MAR-2024	F4	15-MAR-2026	F4	Common		2334.0				2334.0				D			
0001779743-24-000002	1877841	Restricted Stock Units			F3			15-MAR-2023	F4	15-MAR-2025	F4	Common		1308.0				1308.0				D			
0001779743-24-000002	1877840	Restricted Stock Units			F3			15-MAR-2022	F4	15-MAR-2024	F4	Common		444.0				444.0				D			
0001779743-24-000002	1877839	Stock Options (Right to Buy)		28.5				15-MAR-2019	F2	15-MAR-2028		Common		2090.0				2090.0				D			
0001779743-24-000002	1877838	Stock Options (Right to Buy)		28.15				31-JAN-2018	F2	31-JAN-2027		Common		1500.0				1500.0				D			
0002003176-24-000002	1899202	Restricted Stock Units			F1			15-MAR-2023	F2	15-MAR-2025	F2	Common		1154.0				1154.0				D			
0002003176-24-000002	1899203	Restricted Stock Units			F1			15-MAR-2024	F2	15-MAR-2026	F2	Common		1326.0				1326.0				D			
0001920918-24-000002	1970441	Restricted Stock Units			F2			15-MAR-2023	F3	15-MAR-2025	F3	Common		6000.0				6000.0				D			
0001920918-24-000002	1970443	Performance Restricted Stock Units			F2			15-MAR-2026	F4	15-MAR-2026	F4	Common		3422.0				3422.0				D			
0001920918-24-000002	1970442	Restricted Stock Units			F2			15-MAR-2024	F3	15-MAR-2026	F3	Common		1467.0				1467.0				D			
0001566245-24-000002	1771065	Restricted Stock Units			F3			15-MAR-2022	F4	15-MAR-2024	F4	Common		827.0				827.0				D			
0001566245-24-000002	1771064	Stock Options (Right to Buy)		28.5				15-MAR-2019	F2	15-MAR-2028		Common		7245.0				7245.0				D			
0001566245-24-000002	1771063	Stock Options (Right to Buy)		28.15				31-JAN-2018	F2	31-JAN-2027		Common		6696.0				6696.0				D			
0001566245-24-000002	1771070	Performance Restricted Stock Units			F3			15-MAR-2026	F5	15-MAR-2026	F5	Common		8046.0				8046.0				D			
0001566245-24-000002	1771061	Stock Options (Right to Buy)		18.52				31-JAN-2017	F2	31-JAN-2025		Common		2000.0				2000.0				D			
0001566245-24-000002	1771069	Performance Restricted Stock Units			F3			15-MAR-2025	F5	15-MAR-2025	F5	Common		6202.0				6202.0				D			
0001566245-24-000002	1771066	Restricted Stock Units			F3			15-MAR-2023	F4	15-MAR-2025	F4	Common		1774.0				1774.0				D			
0001566245-24-000002	1771067	Restricted Stock Units			F3			15-MAR-2024	F4	15-MAR-2026	F4	Common		3450.0				3450.0				D			
0001566245-24-000002	1771068	Performance Restricted Stock Units			F3			15-MAR-2024	F5	15-MAR-2024	F5	Common		5788.0				5788.0				D			
0001566245-24-000002	1771062	Stock Options (Right to Buy)		19.68				31-JAN-2017	F2	31-JAN-2026		Common		7430.0				7430.0				D			
0000950103-24-001543	1984702	Class B Common Stock	F31		F31				F31		F31	Class A Common Stock		296680491.0				296680491.0				I		By CZI Holdings, LLC	F32
0000950103-24-001543	1984703	Class B Common Stock	F31		F31				F31		F31	Class A Common Stock		34344500.0				34344500.0				I		By Chan Zuckerberg Holdings LLC	F33
0000950103-24-001543	1984704	Class B Common Stock	F31		F31				F31		F31	Class A Common Stock		12000000.0				12000000.0				I		By CZI Holdings I, LLC	F34
0000950103-24-001542	1804147	Class B Common Stock	F27		F27				F27		F27	Class A Common Stock		12000000.0				12000000.0				I		By CZI Holdings I, LLC	F30
0000950103-24-001542	1804146	Class B Common Stock	F27		F27				F27		F27	Class A Common Stock		34344500.0				34344500.0				I		By Chan Zuckerberg Holdings LLC	F29
0000950103-24-001542	1804145	Class B Common Stock	F27		F27				F27		F27	Class A Common Stock		296680491.0				296680491.0				I		By CZI Holdings, LLC	F28
0000950103-24-001541	1862726	Class B Common Stock	F28		F28				F28		F28	Class A Common Stock		12000000.0				12000000.0				I		By CZI Holdings I, LLC	F31
0000950103-24-001541	1862725	Class B Common Stock	F28		F28				F28		F28	Class A Common Stock		34344500.0				34344500.0				I		By Chan Zuckerberg Holdings LLC	F30
0000950103-24-001541	1862724	Class B Common Stock	F28		F28				F28		F28	Class A Common Stock		296680491.0				296680491.0				I		By CZI Holdings, LLC	F29
0001225208-24-001358	1801735	Stock Units (LTIP)			F5				F5		F5	Common Stock		84427.95				84427.95				D			
0001225208-24-001358	1801734	Stock Units (DICP)			F4				F4		F4	Common Stock		210415.52				210415.52				D			
0001225208-24-001358	1801733	Stock Units (DCP)			F3				F3		F3	Common Stock		64328.42				64328.42				D			
0001209191-24-002490	1983134	Phantom Common Stock Units			F6				F6		F6	Common Stock			F6			3530.0				I		Supplemental 401 (k) Plan	F5
0001562180-24-000854	1985582	Employee Stock Options (right to buy)		51.84				15-APR-2022		03-MAR-2028		Common Stock		7786.0				7786.0				D			
0001209191-24-002488	1904984	Phantom Common Stock Units			F5				F5		F5	Common Stock			F5			911.0				I		By Supplemental 401(k) Plan	F4
0001209191-24-002486	1769366	Phantom Common Stock Units			F6				F6		F6	Common Stock			F6			161.0				I		Supplemental 401(k) Plan	F5
0001209191-24-002483	1908944	Phantom Common Stock Units			F4				F4		F4	Common Stock			F4			312.0				I		Supplemental 401 (k) Plan	F5
0001209191-24-002482	1986958	Phantom Common Stock Units			F5				F5		F5	Common Stock			F5			1608.0				I		Supplemental 401 (k) Plan	F4
0001109357-24-000035	1714625	Retention RSUs	F6		F7				F7		F7	Common Stock		21371.0				21371.0				D			
0001109357-24-000035	1714626	Deferred phantom share equivalents	F8		F9				F9		F9	Common Stock		1674.0				1674.0				D			
0000950170-24-009391	1971882	Class B Common Stock			F13				F13		F13	Class A Common Stock		1961668.0				1961668.0				I		Shares owned by LLC	F14
0001109357-24-000033	1973853	Deferred phantom share equivalents	F7		F8				F8		F8	Common Stock		760.0				760.0				D			
0001109357-24-000029	1889403	Deferred phantom share equivalents	F6		F7				F7		F7	Common Stock		2116.0				2116.0				D			
0001109357-24-000023	1799438	Deferred phantom share equivalents	F7		F8				F8		F8	Common Stock		9125.0				9125.0				D			
0001127602-24-002722	1727550	Employee Stock Options		4.67				20-APR-2016		20-APR-2020		Common Stock		40000.0				40000.0				D			
0000950170-24-009367	1934661	Stock Option		47.32				08-JUL-2016		07-JUL-2025		Common Stock		46875.0				46875.0				D			
0000950170-24-009367	1934670	Stock Option		120.86				15-JUL-2024		14-JUL-2033		Common Stock		19904.0				19904.0				D			
0000950170-24-009367	1934667	Stock Option		73.53				15-JUL-2021		14-JUL-2030		Common Stock		39823.0				39823.0				D			
0000950170-24-009367	1934666	Stock Option		85.46				10-JUL-2020		09-JUL-2029		Common Stock		34165.0				34165.0				D			
0000950170-24-009367	1934665	Stock Option		69.54				11-JUL-2019		10-JUL-2028		Common Stock		31653.0				31653.0				D			
0000950170-24-009367	1934664	Stock Option		57.24				12-JUL-2018		11-JUL-2027		Common Stock		41159.0				41159.0				D			
0000950170-24-009367	1934663	Stock Option		60.84				06-JUL-2017		05-JUL-2026		Common Stock		113318.0				113318.0				D			
0000950170-24-009367	1934662	Stock Option		60.84				06-JUL-2017		05-JUL-2026		Common Stock		43760.0				43760.0				D			
0000950170-24-009367	1934668	Stock Option		112.67				15-JUL-2022		14-JUL-2031		Common Stock		22755.0				22755.0				D			
0000950170-24-009367	1934669	Stock Option		115.0				15-JUL-2023		14-JUL-2032		Common Stock		17563.0				17563.0				D			
0000024090-24-000021	1809043	Restricted Stock Units			F1				F3		F3	Class A Common Stock		15693.0				15693.0				D			
0000024090-24-000021	1809044	Restricted Stock Units			F1				F4		F4	Class A Common Stock		29004.0				29004.0				D			
0000024090-24-000019	1854956	Restricted Stock Units			F1				F3		F3	Class A Common Stock		11376.0				11376.0				D			
0000024090-24-000019	1854957	Restricted Stock Units			F1				F4		F4	Class A Common Stock		23288.0				23288.0				D			
0000024090-24-000017	1795770	Restricted Stock Units			F1				F3		F3	Class A Common Stock		12374.0				12374.0				D			
0000024090-24-000017	1795771	Restricted Stock Units			F1				F4		F4	Class A Common Stock		38005.0				38005.0				D			
0001174947-24-000142	1756844	Stock Options		12.7				22-SEP-2023		22-SEP-2032		Common Stock		40000.0	F2			40000.0	F2			D			
0001062993-24-001651	1805884	Phantom Stock			F1				F1		F1	Common Stock - Voting		0.0				27477.86				I		Non Qualified Retirement Savings Plan	
0001127602-24-002713	1712312	Restricted Stock Unit			F2				F2		F2	Common Stock		953.0				953.0				D			
0001127602-24-002711	1722837	Restricted Stock Unit			F2				F2		F2	Common Stock		595.0				595.0				D			
0001437749-24-002648	1851516	Stock Options		12.5				01-SEP-2017		01-SEP-2026		Common Stock		20000.0	F7			20000.0	F7			D			
0001437749-24-002648	1851515	Stock Options		12.5				01-SEP-2016		01-SEP-2025		Common Stock		22231.0	F7			22231.0	F7			D			
0001127602-24-002709	1912127	Restricted Stock Unit			F2				F2		F2	Common Stock		803.0				803.0				D			
0001214659-24-001496	1986725	Stock Option (right to buy)		6.96					F1	30-NOV-2024		Common Shares		120000.0								D			
0001214659-24-001496	1986726	Stock Option (right to buy)		9.96					F2	30-NOV-2025		Common Shares		87700.0								D			
0001214659-24-001496	1986733	"Performance Share Units (""PSUs"")"		0.0					F9		F9	Common Shares		107800.0								D			
0001214659-24-001496	1986732	"Performance Share Units (""PSUs"")"		0.0					F8		F8	Common Shares		31000.0								D			
0001214659-24-001496	1986727	Stock Option (right to buy)		6.75					F3	30-NOV-2026		Common Shares		132100.0								D			
0001214659-24-001496	1986730	"Performance Share Units (""PSUs"")"		0.0					F6		F6	Common Shares		49100.0								D			
0001214659-24-001496	1986731	"Performance Share Units (""PSUs"")"		0.0					F7		F7	Common Shares		60300.0								D			
0001214659-24-001496	1986728	Stock Option (right to buy)		5.77					F4	30-NOV-2027		Common Shares		142700.0								D			
0001214659-24-001496	1986729	Stock Option (right to buy)		4.2					F5	30-NOV-2028		Common Shares		248700.0								D			
0000824142-24-000007	1750140	Stock Option (Right to Buy)		48.91				12-MAY-2022		11-MAR-2031		Common Stock		16429.0				16429.0				D			
0000824142-24-000007	1750141	Stock Option (Right to Buy)		29.48				12-MAY-2022		11-MAR-2030		Common Stock		118320.0				118320.0				D			
0000824142-24-000007	1750136	Stock Option (Right to Buy)		13.95				12-MAY-2022		26-JAN-2026		Common Stock		52485.0				52485.0				D			
0000824142-24-000007	1750135	Stock Option (Right to Buy)		15.71				12-MAY-2022		26-FEB-2025		Common Stock		57480.0				57480.0				D			
0000824142-24-000007	1750139	Stock Option (Right to Buy)		27.58				12-MAY-2022		11-MAR-2029		Common Stock		285000.0				285000.0				D			
0000824142-24-000007	1750138	Stock Option (Right to Buy)		24.63				12-MAY-2022		02-JAN-2028		Common Stock		173550.0				173550.0				D			
0000824142-24-000007	1750137	Stock Option (Right to Buy)		22.93				12-MAY-2022		22-FEB-2027		Common Stock		53805.0				53805.0				D			
0001415889-24-002017	1882205	Stock Option (right to buy)		7.45					F3	25-MAR-2025		Common Stock		5752.0								D			
0001415889-24-002017	1882206	Stock Option (right to buy)		12.85					F3	17-JUN-2025		Common Stock		3323.0								D			
0001415889-24-002017	1882207	Stock Option (right to buy)		9.59					F3	07-APR-2026		Common Stock		27501.0								D			
0001415889-24-002017	1882211	Stock Option (right to buy)		19.68					F3	21-MAR-2029		Common Stock		34000.0								D			
0001415889-24-002017	1882209	Stock Option (right to buy)		9.29					F3	08-MAR-2028		Common Stock		20000.0								D			
0001415889-24-002017	1882210	Stock Option (right to buy)		15.57					F3	07-MAR-2029		Common Stock		5932.0								D			
0001415889-24-002017	1882208	Stock Option (right to buy)		10.41					F3	08-JUN-2027		Common Stock		42500.0								D			
0001415889-24-002014	1974461	Stock Option (right to buy)		9.29					F3	08-MAR-2028		Common Stock		1804.0								D			
0001415889-24-002014	1974460	Stock Option (right to buy)		5.4					F3	09-DEC-2024		Common Stock		100.0								D			
0001415889-24-002014	1974463	Stock Option (right to buy)		19.68					F3	21-MAR-2029		Common Stock		12283.0								D			
0001415889-24-002014	1974462	Stock Option (right to buy)		15.57					F3	07-MAR-2029		Common Stock		1725.0								D			
0001213900-24-008066	1841480	Common Stock Purchase Warrant		36.0				06-NOV-2020		06-NOV-2025		Common Stock		10417.0				10417.0				I		See footnotes	F5, F1
0001209191-24-002431	1945295	Class B Common			F1				F1		F1	Class A Common Stock		8129863.0				8129863.0				I		See footnote	F3
0001209191-24-002431	1945296	Class B Common			F1				F1		F1	Class A Common Stock		13106677.0				13106677.0				I		See footnote	F4
0001209191-24-002431	1945298	Class B Common			F1				F1		F1	Class A Common Stock		110445.0				110445.0				I		By spouse	
0001209191-24-002431	1945297	Class B Common			F1				F1		F1	Class A Common Stock		1996523.0				1996523.0				I		See footnote	F5
0001225208-24-001329	1749483	Restricted Stock Units		0.0	F2			04-OCT-2024	F3	04-OCT-2026		Common Stock		568.73				568.73	F5			D			
0001225208-24-001329	1749481	Employee Stock Option (Right-to-Buy)		70.28				04-OCT-2024	F1	04-OCT-2033		Common Stock		3442.0				3442.0				D			
0001225208-24-001329	1749482	Restricted Stock Units		0.0	F2			04-OCT-2024	F4	04-OCT-2025		Common Stock		7234.03				7234.03	F5			D			
0001225208-24-001328	1883219	Restricted Stock Units		0.0	F2			24-JAN-2024	F3	24-JAN-2026		Common Stock		8081.44				8081.44	F4			D			
0001225208-24-001328	1883218	Employee Stock Option (Right-to-Buy)		68.17				24-JAN-2024	F1	24-JAN-2033		Common Stock		72261.0				72261.0				D			
0001225208-24-001328	1883217	Employee Stock Option (Right-to-Buy)		67.55				07-APR-2023	F1	07-APR-2032		Common Stock		25667.0				25667.0				D			
0001225208-24-001328	1883220	Restricted Stock Units		0.0	F2			07-APR-2023	F3	07-APR-2025		Common Stock		2546.32				2546.32	F4			D			
0001225208-24-001327	1887393	Employee Stock Option (Right-to-Buy)		68.17				24-JAN-2024	F5	24-JAN-2033		Common Stock		9634.0				9634.0				D			
0001225208-24-001327	1887397	Restricted Stock Units		0.0	F6			24-JAN-2024	F7	24-JAN-2026		Common Stock		1078.87				1078.87	F13			D			
0001225208-24-001327	1887396	Restricted Stock Units		0.0	F6			24-JAN-2023	F7	24-JAN-2025		Common Stock		416.85				416.85	F13			D			
0001225208-24-001327	1887395	Phantom Units		0.0	F10				F11		F11	Common Stock		6062.14				6062.14	F12			D			
0001225208-24-001327	1887394	Employee Stock Option (Right-to-Buy)		72.94				24-JAN-2023	F5	24-JAN-2032		Common Stock		8249.0				8249.0				D			
0001225208-24-001327	1887392	Employee Stock Option (Right-to-Buy)		53.57				25-JAN-2019	F9	25-JAN-2028		Common Stock		4585.0				4585.0				D			
0001225208-24-001327	1887391	Employee Stock Option (Right-to-Buy)		51.89				27-JAN-2022	F9	27-JAN-2031		Common Stock		11992.0				11992.0				D			
0001225208-24-001327	1887390	Employee Stock Option (Right-to-Buy)		50.1				26-JAN-2018	F9	26-JAN-2027		Common Stock		4976.0				4976.0				D			
0001225208-24-001327	1887389	Employee Stock Option (Right-to-Buy)		48.35				24-JAN-2021	F9	24-JAN-2030		Common Stock		5362.0				5362.0				D			
0001225208-24-001327	1887388	Employee Stock Option (Right-to-Buy)		45.05				24-JAN-2020	F9	24-JAN-2029		Common Stock		6115.0				6115.0				D			
0001225208-24-001327	1887387	Employee Stock Option (Right-to-Buy)		41.0				22-JAN-2016	F9	22-JAN-2025		Common Stock		7292.0				7292.0				D			
0001225208-24-001327	1887386	Employee Stock Option (Right-to-Buy)		33.38				19-JAN-2017	F9	19-JAN-2026		Common Stock		9546.0				9546.0				D			
0001225208-24-001327	1887385	Employee Stock Option (Right-to-Buy)		26.66				02-APR-2021	F9	02-APR-2030		Common Stock		9732.0				9732.0				D			
0001225208-24-001326	1951523	Employee Stock Option (Right-to-Buy)		51.89				27-JAN-2022	F9	27-JAN-2031		Common Stock		6088.0				6088.0				D			
0001225208-24-001326	1951527	Phantom Units		0.0	F10				F11		F11	Common Stock		3251.76				3251.76	F12			D			
0001225208-24-001326	1951522	Employee Stock Option (Right-to-Buy)		50.1				26-JAN-2018	F9	26-JAN-2027		Common Stock		7582.0				7582.0				D			
